Матч под номером 0 выиграет Boston Celtics, с вероятностью = 67.68%
Матч под номером 781 выиграет San Antonio Spurs, с вероятностью = 67.72%
Матч под номером 782 выиграет Denver Nuggets, с вероятностью = 67.79%
Матч под номером 783 выиграет Atlanta Hawks, с вероятностью = 67.63%
Матч под номером 784 выиграет Houston Rockets, с вероятностью = 67.56%
Матч под номером 785 выиграет Sacramento Kings, с вероятностью = 67.48%
Матч под номером 786 выиграет Memphis Grizzlies, с вероятностью = 67.42%
Матч под номером 787 выиграет Boston Celtics, с вероятностью = 67.42%
Матч под номером 788 выиграет Toronto Raptors, с вероятностью = 67.70%
Матч под номером 789 выиграет Detroit Pistons, с вероятностью = 67.42%
Матч под номером 790 выиграет Atlanta Hawks, с вероятностью = 68.01%
Матч под номером 791 выиграет Milwaukee Bucks, с вероятностью = 67.60%
Матч под номером 792 выиграет Indiana Pacers, с вероятностью = 67.60%
Матч под номером 793 выиграет Houston Rockets, с вероятностью = 67.96%
Матч под номером 794 выиграет Sacramento Kings, с вероятностью = 67.51%
Матч под номером 795 выиграет Los Angeles Clippers, с вероятностью = 67.62%
Матч под номером 796 выиграет Boston Celtics, с вероятностью = 67.86%
Матч под номером 797 выиграет Indiana Pacers, с вероятностью = 67.48%
Матч под номером 798 выиграет Detroit Pistons, с вероятностью = 67.82%
Матч под номером 799 выиграет Memphis Grizzlies, с вероятностью = 67.39%
Матч под номером 800 выиграет Oklahoma City Thunder, с вероятностью = 67.75%
Матч под номером 801 выиграет Toronto Raptors, с вероятностью = 67.87%
Матч под номером 802 выиграет Miami Heat, с вероятностью = 67.64%
Матч под номером 803 выиграет Brooklyn Nets, с вероятностью = 67.69%
Матч под номером 804 выиграет New Orleans Pelicans, с вероятностью = 67.76%
Матч под номером 805 выиграет Milwaukee Bucks, с вероятностью = 67.48%
Матч под номером 806 выиграет Dallas Mavericks, с вероятностью = 67.94%
Матч под номером 807 выиграет Utah Jazz, с вероятностью = 67.79%
Матч под номером 808 выиграет Houston Rockets, с вероятностью = 67.78%
Матч под номером 809 выиграет Golden State Warriors, с вероятностью = 67.55%
Матч под номером 810 выиграет Indiana Pacers, с вероятностью = 67.63%
Матч под номером 811 выиграет Orlando Magic, с вероятностью = 67.42%
Матч под номером 812 выиграет Toronto Raptors, с вероятностью = 68.02%
Матч под номером 813 выиграет Los Angeles Lakers, с вероятностью = 68.03%
Матч под номером 814 выиграет Oklahoma City Thunder, с вероятностью = 67.88%
Матч под номером 815 выиграет Portland Trail Blazers, с вероятностью = 67.48%
Матч под номером 816 выиграет Detroit Pistons, с вероятностью = 67.49%
Матч под номером 817 выиграет Philadelphia 76ers, с вероятностью = 67.84%
Матч под номером 818 выиграет Washington Wizards, с вероятностью = 68.01%
Матч под номером 819 выиграет Chicago Bulls, с вероятностью = 67.93%
Матч под номером 820 выиграет Milwaukee Bucks, с вероятностью = 67.74%
Матч под номером 821 выиграет Golden State Warriors, с вероятностью = 67.68%
Матч под номером 822 выиграет New Orleans Pelicans, с вероятностью = 67.61%
Матч под номером 823 выиграет Sacramento Kings, с вероятностью = 67.77%
Матч под номером 824 выиграет Utah Jazz, с вероятностью = 67.94%
Матч под номером 825 выиграет Indiana Pacers, с вероятностью = 67.52%
Матч под номером 826 выиграет Charlotte Hornets, с вероятностью = 67.39%
Матч под номером 827 выиграет Toronto Raptors, с вероятностью = 67.77%
Матч под номером 828 выиграет Los Angeles Clippers, с вероятностью = 67.59%
Матч под номером 829 выиграет Washington Wizards, с вероятностью = 67.77%
Матч под номером 830 выиграет Memphis Grizzlies, с вероятностью = 67.74%
Матч под номером 831 выиграет Oklahoma City Thunder, с вероятностью = 67.50%
Матч под номером 832 выиграет Orlando Magic, с вероятностью = 67.62%
Матч под номером 833 выиграет Dallas Mavericks, с вероятностью = 67.59%
Матч под номером 834 выиграет Philadelphia 76ers, с вероятностью = 67.79%
Матч под номером 835 выиграет Sacramento Kings, с вероятностью = 67.51%
Матч под номером 836 выиграет Orlando Magic, с вероятностью = 67.50%
Матч под номером 837 выиграет Golden State Warriors, с вероятностью = 67.75%
Матч под номером 838 выиграет Cleveland Cavaliers, с вероятностью = 68.04%
Матч под номером 839 выиграет Detroit Pistons, с вероятностью = 67.52%
Матч под номером 840 выиграет Indiana Pacers, с вероятностью = 67.48%
Матч под номером 841 выиграет Toronto Raptors, с вероятностью = 67.44%
Матч под номером 842 выиграет Milwaukee Bucks, с вероятностью = 67.56%
Матч под номером 843 выиграет Houston Rockets, с вероятностью = 67.93%
Матч под номером 844 выиграет Minnesota Timberwolves, с вероятностью = 67.40%
Матч под номером 845 выиграет Oklahoma City Thunder, с вероятностью = 67.91%
Матч под номером 846 выиграет Denver Nuggets, с вероятностью = 67.60%
Матч под номером 847 выиграет Atlanta Hawks, с вероятностью = 67.99%
Матч под номером 848 выиграет San Antonio Spurs, с вероятностью = 67.58%
Матч под номером 849 выиграет Orlando Magic, с вероятностью = 67.61%
Матч под номером 850 выиграет Boston Celtics, с вероятностью = 67.70%
Матч под номером 851 выиграет Golden State Warriors, с вероятностью = 67.43%
Матч под номером 852 выиграет Brooklyn Nets, с вероятностью = 67.54%
Матч под номером 853 выиграет Milwaukee Bucks, с вероятностью = 67.74%
Матч под номером 854 выиграет Boston Celtics, с вероятностью = 67.77%
Матч под номером 855 выиграет Philadelphia 76ers, с вероятностью = 67.35%
Матч под номером 856 выиграет Toronto Raptors, с вероятностью = 67.88%
Матч под номером 857 выиграет Chicago Bulls, с вероятностью = 67.86%
Матч под номером 858 выиграет Minnesota Timberwolves, с вероятностью = 67.91%
Матч под номером 859 выиграет Miami Heat, с вероятностью = 67.95%
Матч под номером 860 выиграет Denver Nuggets, с вероятностью = 67.36%
Матч под номером 861 выиграет Los Angeles Clippers, с вероятностью = 67.56%
Матч под номером 862 выиграет Portland Trail Blazers, с вероятностью = 67.45%
Матч под номером 863 выиграет Orlando Magic, с вероятностью = 67.41%
Матч под номером 864 выиграет New York Knicks, с вероятностью = 67.83%
Матч под номером 865 выиграет New Orleans Pelicans, с вероятностью = 67.63%
Матч под номером 866 выиграет Cleveland Cavaliers, с вероятностью = 67.83%
Матч под номером 867 выиграет Philadelphia 76ers, с вероятностью = 67.34%
Матч под номером 868 выиграет Portland Trail Blazers, с вероятностью = 68.03%
Матч под номером 869 выиграет Milwaukee Bucks, с вероятностью = 67.96%
Матч под номером 870 выиграет Golden State Warriors, с вероятностью = 67.79%
Матч под номером 871 выиграет Los Angeles Lakers, с вероятностью = 67.71%
Матч под номером 872 выиграет Charlotte Hornets, с вероятностью = 67.89%
Матч под номером 873 выиграет Indiana Pacers, с вероятностью = 67.43%
Матч под номером 874 выиграет Chicago Bulls, с вероятностью = 67.50%
Матч под номером 875 выиграет Toronto Raptors, с вероятностью = 67.70%
Матч под номером 876 выиграет Detroit Pistons, с вероятностью = 67.41%
Матч под номером 877 выиграет Minnesota Timberwolves, с вероятностью = 67.38%
Матч под номером 878 выиграет Los Angeles Clippers, с вероятностью = 67.75%
Матч под номером 879 выиграет Denver Nuggets, с вероятностью = 67.99%
Матч под номером 880 выиграет Oklahoma City Thunder, с вероятностью = 67.92%
Матч под номером 881 выиграет Portland Trail Blazers, с вероятностью = 67.42%
Матч под номером 882 выиграет Atlanta Hawks, с вероятностью = 67.76%
Матч под номером 883 выиграет Brooklyn Nets, с вероятностью = 67.87%
Матч под номером 884 выиграет Cleveland Cavaliers, с вероятностью = 67.76%
Матч под номером 885 выиграет New Orleans Pelicans, с вероятностью = 67.73%
Матч под номером 886 выиграет Indiana Pacers, с вероятностью = 67.49%
Матч под номером 887 выиграет Detroit Pistons, с вероятностью = 67.92%
Матч под номером 888 выиграет Chicago Bulls, с вероятностью = 67.98%
Матч под номером 889 выиграет Sacramento Kings, с вероятностью = 67.47%
Матч под номером 890 выиграет Houston Rockets, с вероятностью = 67.92%
Матч под номером 891 выиграет Milwaukee Bucks, с вероятностью = 67.79%
Матч под номером 892 выиграет Utah Jazz, с вероятностью = 67.58%
Матч под номером 893 выиграет Orlando Magic, с вероятностью = 67.90%
Матч под номером 894 выиграет Denver Nuggets, с вероятностью = 67.90%
Матч под номером 895 выиграет New York Knicks, с вероятностью = 67.67%
Матч под номером 896 выиграет Golden State Warriors, с вероятностью = 67.68%
Матч под номером 897 выиграет Portland Trail Blazers, с вероятностью = 67.93%
Матч под номером 898 выиграет Detroit Pistons, с вероятностью = 68.02%
Матч под номером 899 выиграет Brooklyn Nets, с вероятностью = 67.37%
Матч под номером 900 выиграет Phoenix Suns, с вероятностью = 67.67%
Матч под номером 901 выиграет Milwaukee Bucks, с вероятностью = 67.82%
Матч под номером 902 выиграет Houston Rockets, с вероятностью = 67.97%
Матч под номером 903 выиграет Memphis Grizzlies, с вероятностью = 67.63%
Матч под номером 904 выиграет Minnesota Timberwolves, с вероятностью = 67.96%
Матч под номером 905 выиграет Philadelphia 76ers, с вероятностью = 67.96%
Матч под номером 906 выиграет Los Angeles Clippers, с вероятностью = 67.74%
Матч под номером 907 выиграет New York Knicks, с вероятностью = 67.82%
Матч под номером 908 выиграет Toronto Raptors, с вероятностью = 67.85%
Матч под номером 909 выиграет Denver Nuggets, с вероятностью = 67.85%
Матч под номером 910 выиграет Houston Rockets, с вероятностью = 67.63%
Матч под номером 911 выиграет Atlanta Hawks, с вероятностью = 67.59%
Матч под номером 912 выиграет Washington Wizards, с вероятностью = 67.68%
Матч под номером 913 выиграет Miami Heat, с вероятностью = 67.65%
Матч под номером 914 выиграет Portland Trail Blazers, с вероятностью = 67.61%
Матч под номером 915 выиграет Chicago Bulls, с вероятностью = 67.80%
Матч под номером 916 выиграет Dallas Mavericks, с вероятностью = 67.48%
Матч под номером 917 выиграет San Antonio Spurs, с вероятностью = 67.79%
Матч под номером 918 выиграет Utah Jazz, с вероятностью = 67.90%
Матч под номером 919 выиграет Milwaukee Bucks, с вероятностью = 67.79%
Матч под номером 920 выиграет Los Angeles Lakers, с вероятностью = 67.44%
Матч под номером 921 выиграет Indiana Pacers, с вероятностью = 67.85%
Матч под номером 922 выиграет Orlando Magic, с вероятностью = 67.50%
Матч под номером 923 выиграет Cleveland Cavaliers, с вероятностью = 67.87%
Матч под номером 924 выиграет Houston Rockets, с вероятностью = 67.42%
Матч под номером 925 выиграет Philadelphia 76ers, с вероятностью = 68.03%
Матч под номером 926 выиграет Utah Jazz, с вероятностью = 67.36%
Матч под номером 927 выиграет Chicago Bulls, с вероятностью = 67.43%
Матч под номером 928 выиграет Charlotte Hornets, с вероятностью = 67.70%
Матч под номером 929 выиграет Boston Celtics, с вероятностью = 67.67%
Матч под номером 930 выиграет Toronto Raptors, с вероятностью = 67.55%
Матч под номером 931 выиграет New Orleans Pelicans, с вероятностью = 67.56%
Матч под номером 932 выиграет Los Angeles Clippers, с вероятностью = 67.56%
Матч под номером 933 выиграет Milwaukee Bucks, с вероятностью = 68.04%
Матч под номером 934 выиграет Detroit Pistons, с вероятностью = 67.57%
Матч под номером 935 выиграет Orlando Magic, с вероятностью = 67.36%
Матч под номером 936 выиграет Miami Heat, с вероятностью = 67.50%
Матч под номером 937 выиграет Memphis Grizzlies, с вероятностью = 67.47%
Матч под номером 938 выиграет Golden State Warriors, с вероятностью = 67.92%
Матч под номером 939 выиграет San Antonio Spurs, с вероятностью = 67.77%
Матч под номером 940 выиграет New Orleans Pelicans, с вероятностью = 67.78%
Матч под номером 941 выиграет Phoenix Suns, с вероятностью = 67.59%
Матч под номером 942 выиграет Utah Jazz, с вероятностью = 67.41%
Матч под номером 943 выиграет Portland Trail Blazers, с вероятностью = 67.45%
Матч под номером 944 выиграет Houston Rockets, с вероятностью = 67.78%
Матч под номером 945 выиграет Atlanta Hawks, с вероятностью = 67.42%
Матч под номером 946 выиграет Los Angeles Clippers, с вероятностью = 67.57%
Матч под номером 947 выиграет Cleveland Cavaliers, с вероятностью = 67.91%
Матч под номером 948 выиграет Detroit Pistons, с вероятностью = 67.87%
Матч под номером 949 выиграет Washington Wizards, с вероятностью = 67.47%
Матч под номером 950 выиграет Oklahoma City Thunder, с вероятностью = 67.44%
Матч под номером 951 выиграет Brooklyn Nets, с вероятностью = 67.42%
Матч под номером 952 выиграет Miami Heat, с вероятностью = 67.65%
Матч под номером 953 выиграет San Antonio Spurs, с вероятностью = 67.88%
Матч под номером 954 выиграет Phoenix Suns, с вероятностью = 67.42%
Матч под номером 955 выиграет New Orleans Pelicans, с вероятностью = 67.50%
Матч под номером 956 выиграет Sacramento Kings, с вероятностью = 67.67%
Матч под номером 957 выиграет Los Angeles Clippers, с вероятностью = 67.50%
Матч под номером 958 выиграет Indiana Pacers, с вероятностью = 67.75%
Матч под номером 959 выиграет Philadelphia 76ers, с вероятностью = 68.03%
Матч под номером 960 выиграет Memphis Grizzlies, с вероятностью = 67.81%
Матч под номером 961 выиграет Minnesota Timberwolves, с вероятностью = 67.60%
Матч под номером 962 выиграет Houston Rockets, с вероятностью = 67.45%
Матч под номером 963 выиграет Boston Celtics, с вероятностью = 67.59%
Матч под номером 964 выиграет Miami Heat, с вероятностью = 67.62%
Матч под номером 965 выиграет Detroit Pistons, с вероятностью = 67.41%
Матч под номером 966 выиграет Washington Wizards, с вероятностью = 68.02%
Матч под номером 967 выиграет San Antonio Spurs, с вероятностью = 67.96%
Матч под номером 968 выиграет Brooklyn Nets, с вероятностью = 67.39%
Матч под номером 969 выиграет Chicago Bulls, с вероятностью = 67.37%
Матч под номером 970 выиграет Utah Jazz, с вероятностью = 67.53%
Матч под номером 971 выиграет Phoenix Suns, с вероятностью = 68.04%
Матч под номером 972 выиграет Boston Celtics, с вероятностью = 68.03%
Матч под номером 973 выиграет Denver Nuggets, с вероятностью = 67.92%
Матч под номером 974 выиграет Milwaukee Bucks, с вероятностью = 67.55%
Матч под номером 975 выиграет Oklahoma City Thunder, с вероятностью = 67.52%
Матч под номером 976 выиграет Charlotte Hornets, с вероятностью = 67.54%
Матч под номером 977 выиграет Orlando Magic, с вероятностью = 67.60%
Матч под номером 978 выиграет Detroit Pistons, с вероятностью = 67.85%
Матч под номером 979 выиграет Houston Rockets, с вероятностью = 67.76%
Матч под номером 980 выиграет Memphis Grizzlies, с вероятностью = 67.72%
Матч под номером 981 выиграет Miami Heat, с вероятностью = 67.60%
Матч под номером 982 выиграет Toronto Raptors, с вероятностью = 67.74%
Матч под номером 983 выиграет Golden State Warriors, с вероятностью = 67.68%
Матч под номером 984 выиграет Los Angeles Clippers, с вероятностью = 67.78%
Матч под номером 985 выиграет Sacramento Kings, с вероятностью = 67.73%
Матч под номером 986 выиграет Brooklyn Nets, с вероятностью = 67.39%
Матч под номером 987 выиграет Minnesota Timberwolves, с вероятностью = 67.77%
Матч под номером 988 выиграет Boston Celtics, с вероятностью = 67.51%
Матч под номером 989 выиграет Milwaukee Bucks, с вероятностью = 67.35%
Матч под номером 990 выиграет Portland Trail Blazers, с вероятностью = 67.35%
Матч под номером 991 выиграет Detroit Pistons, с вероятностью = 67.84%
Матч под номером 992 выиграет Toronto Raptors, с вероятностью = 67.86%
Матч под номером 993 выиграет Philadelphia 76ers, с вероятностью = 67.81%
Матч под номером 994 выиграет Atlanta Hawks, с вероятностью = 67.73%
Матч под номером 995 выиграет Memphis Grizzlies, с вероятностью = 67.90%
Матч под номером 996 выиграет Houston Rockets, с вероятностью = 67.79%
Матч под номером 997 выиграет Minnesota Timberwolves, с вероятностью = 67.40%
Матч под номером 998 выиграет San Antonio Spurs, с вероятностью = 67.82%
Матч под номером 999 выиграет Phoenix Suns, с вероятностью = 67.97%
Матч под номером 1000 выиграет Cleveland Cavaliers, с вероятностью = 67.64%
Матч под номером 1001 выиграет Washington Wizards, с вероятностью = 67.56%
Матч под номером 1002 выиграет Brooklyn Nets, с вероятностью = 67.58%
Матч под номером 1003 выиграет Houston Rockets, с вероятностью = 67.75%
Матч под номером 1004 выиграет Oklahoma City Thunder, с вероятностью = 67.45%
Матч под номером 1005 выиграет Los Angeles Clippers, с вероятностью = 67.50%
Матч под номером 1006 выиграет Indiana Pacers, с вероятностью = 67.86%
Матч под номером 1007 выиграет Philadelphia 76ers, с вероятностью = 67.47%
Матч под номером 1008 выиграет Los Angeles Lakers, с вероятностью = 67.41%
Матч под номером 1009 выиграет San Antonio Spurs, с вероятностью = 67.39%
Матч под номером 1010 выиграет Milwaukee Bucks, с вероятностью = 67.97%
Матч под номером 1011 выиграет Denver Nuggets, с вероятностью = 67.41%
Матч под номером 1012 выиграет Portland Trail Blazers, с вероятностью = 67.94%
Матч под номером 1013 выиграет Oklahoma City Thunder, с вероятностью = 67.65%
Матч под номером 1014 выиграет Washington Wizards, с вероятностью = 67.58%
Матч под номером 1015 выиграет Atlanta Hawks, с вероятностью = 67.83%
Матч под номером 1016 выиграет Miami Heat, с вероятностью = 67.58%
Матч под номером 1017 выиграет Golden State Warriors, с вероятностью = 67.80%
Матч под номером 1018 выиграет Utah Jazz, с вероятностью = 67.51%
Матч под номером 1019 выиграет Indiana Pacers, с вероятностью = 67.65%
Матч под номером 1020 выиграет Orlando Magic, с вероятностью = 67.74%
Матч под номером 1021 выиграет Boston Celtics, с вероятностью = 67.65%
Матч под номером 1022 выиграет Toronto Raptors, с вероятностью = 67.93%
Матч под номером 1023 выиграет Utah Jazz, с вероятностью = 67.61%
Матч под номером 1024 выиграет Denver Nuggets, с вероятностью = 67.65%
Матч под номером 1025 выиграет Detroit Pistons, с вероятностью = 67.91%
Матч под номером 1026 выиграет Philadelphia 76ers, с вероятностью = 67.89%
Матч под номером 1027 выиграет Charlotte Hornets, с вероятностью = 67.47%
Матч под номером 1028 выиграет Houston Rockets, с вероятностью = 67.43%
Матч под номером 1029 выиграет Milwaukee Bucks, с вероятностью = 67.85%
Матч под номером 1030 выиграет Portland Trail Blazers, с вероятностью = 67.45%
Матч под номером 1031 выиграет San Antonio Spurs, с вероятностью = 67.96%
Матч под номером 1032 выиграет Los Angeles Clippers, с вероятностью = 67.67%
Матч под номером 1033 выиграет Boston Celtics, с вероятностью = 67.59%
Матч под номером 1034 выиграет Phoenix Suns, с вероятностью = 67.54%
Матч под номером 1035 выиграет Washington Wizards, с вероятностью = 67.79%
Матч под номером 1036 выиграет Dallas Mavericks, с вероятностью = 67.93%
Матч под номером 1037 выиграет Golden State Warriors, с вероятностью = 67.89%
Матч под номером 1038 выиграет San Antonio Spurs, с вероятностью = 67.90%
Матч под номером 1039 выиграет Denver Nuggets, с вероятностью = 67.46%
Матч под номером 1040 выиграет Utah Jazz, с вероятностью = 67.64%
Матч под номером 1041 выиграет New York Knicks, с вероятностью = 67.82%
Матч под номером 1042 выиграет Miami Heat, с вероятностью = 67.37%
Матч под номером 1043 выиграет Philadelphia 76ers, с вероятностью = 67.90%
Матч под номером 1044 выиграет Detroit Pistons, с вероятностью = 67.60%
Матч под номером 1045 выиграет Orlando Magic, с вероятностью = 67.70%
Матч под номером 1046 выиграет Sacramento Kings, с вероятностью = 67.81%
Матч под номером 1047 выиграет Houston Rockets, с вероятностью = 67.85%
Матч под номером 1048 выиграет Los Angeles Clippers, с вероятностью = 67.47%
Матч под номером 1049 выиграет Cleveland Cavaliers, с вероятностью = 67.89%
Матч под номером 1050 выиграет Utah Jazz, с вероятностью = 67.78%
Матч под номером 1051 выиграет Denver Nuggets, с вероятностью = 67.43%
Матч под номером 1052 выиграет Toronto Raptors, с вероятностью = 67.99%
Матч под номером 1053 выиграет Miami Heat, с вероятностью = 67.69%
Матч под номером 1054 выиграет San Antonio Spurs, с вероятностью = 67.47%
Матч под номером 1055 выиграет New Orleans Pelicans, с вероятностью = 67.59%
Матч под номером 1056 выиграет Chicago Bulls, с вероятностью = 67.60%
Матч под номером 1057 выиграет Portland Trail Blazers, с вероятностью = 68.03%
Матч под номером 1058 выиграет Philadelphia 76ers, с вероятностью = 67.76%
Матч под номером 1059 выиграет Houston Rockets, с вероятностью = 67.73%
Матч под номером 1060 выиграет Milwaukee Bucks, с вероятностью = 67.46%
Матч под номером 1061 выиграет Golden State Warriors, с вероятностью = 67.47%
Матч под номером 1062 выиграет Brooklyn Nets, с вероятностью = 67.37%
Матч под номером 1063 выиграет Los Angeles Clippers, с вероятностью = 67.42%
Матч под номером 1064 выиграет Cleveland Cavaliers, с вероятностью = 67.45%
Матч под номером 1065 выиграет Orlando Magic, с вероятностью = 67.93%
Матч под номером 1066 выиграет Philadelphia 76ers, с вероятностью = 67.98%
Матч под номером 1067 выиграет Utah Jazz, с вероятностью = 67.64%
Матч под номером 1068 выиграет Chicago Bulls, с вероятностью = 67.66%
Матч под номером 1069 выиграет Memphis Grizzlies, с вероятностью = 68.04%
Матч под номером 1070 выиграет Miami Heat, с вероятностью = 67.82%
Матч под номером 1071 выиграет Toronto Raptors, с вероятностью = 67.93%
Матч под номером 1072 выиграет Portland Trail Blazers, с вероятностью = 67.53%
Матч под номером 1073 выиграет Charlotte Hornets, с вероятностью = 67.48%
Матч под номером 1074 выиграет Denver Nuggets, с вероятностью = 67.98%
Матч под номером 1075 выиграет Atlanta Hawks, с вероятностью = 67.91%
Матч под номером 1076 выиграет Detroit Pistons, с вероятностью = 67.54%
Матч под номером 1077 выиграет Sacramento Kings, с вероятностью = 67.35%
Матч под номером 1078 выиграет Golden State Warriors, с вероятностью = 67.81%
Матч под номером 1079 выиграет Orlando Magic, с вероятностью = 67.69%
Матч под номером 1080 выиграет Los Angeles Clippers, с вероятностью = 67.76%
Матч под номером 1081 выиграет Denver Nuggets, с вероятностью = 67.99%
Матч под номером 1082 выиграет Oklahoma City Thunder, с вероятностью = 67.40%
Матч под номером 1083 выиграет Houston Rockets, с вероятностью = 67.42%
Матч под номером 1084 выиграет Milwaukee Bucks, с вероятностью = 67.80%
Матч под номером 1085 выиграет Brooklyn Nets, с вероятностью = 67.64%
Матч под номером 1086 выиграет Charlotte Hornets, с вероятностью = 67.43%
Матч под номером 1087 выиграет Miami Heat, с вероятностью = 67.90%
Матч под номером 1088 выиграет Atlanta Hawks, с вероятностью = 67.49%
Матч под номером 1089 выиграет Utah Jazz, с вероятностью = 67.89%
Матч под номером 1090 выиграет Minnesota Timberwolves, с вероятностью = 67.59%
Матч под номером 1091 выиграет Dallas Mavericks, с вероятностью = 67.72%
Матч под номером 1092 выиграет Portland Trail Blazers, с вероятностью = 67.61%
Матч под номером 1093 выиграет Sacramento Kings, с вероятностью = 67.68%
Матч под номером 1094 выиграет Los Angeles Clippers, с вероятностью = 67.88%
Матч под номером 1095 выиграет Milwaukee Bucks, с вероятностью = 68.03%
Матч под номером 1096 выиграет Indiana Pacers, с вероятностью = 68.02%
Матч под номером 1097 выиграет Charlotte Hornets, с вероятностью = 67.36%
Матч под номером 1098 выиграет Houston Rockets, с вероятностью = 67.87%
Матч под номером 1099 выиграет San Antonio Spurs, с вероятностью = 68.00%
Матч под номером 1100 выиграет Golden State Warriors, с вероятностью = 67.81%
Матч под номером 1101 выиграет Los Angeles Lakers, с вероятностью = 67.44%
Матч под номером 1102 выиграет Orlando Magic, с вероятностью = 67.43%
Матч под номером 1103 выиграет Memphis Grizzlies, с вероятностью = 67.55%
Матч под номером 1104 выиграет Utah Jazz, с вероятностью = 67.73%
Матч под номером 1105 выиграет Portland Trail Blazers, с вероятностью = 67.81%
Матч под номером 1106 выиграет Charlotte Hornets, с вероятностью = 67.60%
Матч под номером 1107 выиграет Boston Celtics, с вероятностью = 67.55%
Матч под номером 1108 выиграет Orlando Magic, с вероятностью = 67.37%
Матч под номером 1109 выиграет Toronto Raptors, с вероятностью = 67.98%
Матч под номером 1110 выиграет Milwaukee Bucks, с вероятностью = 67.35%
Матч под номером 1111 выиграет Los Angeles Clippers, с вероятностью = 67.81%
Матч под номером 1112 выиграет Atlanta Hawks, с вероятностью = 67.41%
Матч под номером 1113 выиграет Sacramento Kings, с вероятностью = 67.96%
Матч под номером 1114 выиграет Denver Nuggets, с вероятностью = 67.52%
Матч под номером 1115 выиграет Los Angeles Lakers, с вероятностью = 67.41%
Матч под номером 1116 выиграет Portland Trail Blazers, с вероятностью = 67.42%
Матч под номером 1117 выиграет Golden State Warriors, с вероятностью = 67.42%
Матч под номером 1118 выиграет Oklahoma City Thunder, с вероятностью = 67.99%
Матч под номером 1119 выиграет Washington Wizards, с вероятностью = 67.44%
Матч под номером 1120 выиграет Utah Jazz, с вероятностью = 67.81%
Матч под номером 1121 выиграет Detroit Pistons, с вероятностью = 67.90%
Матч под номером 1122 выиграет Philadelphia 76ers, с вероятностью = 67.67%
Матч под номером 1123 выиграет Miami Heat, с вероятностью = 67.84%
Матч под номером 1124 выиграет Toronto Raptors, с вероятностью = 67.97%
Матч под номером 1125 выиграет Houston Rockets, с вероятностью = 67.37%
Матч под номером 1126 выиграет Milwaukee Bucks, с вероятностью = 67.45%
Матч под номером 1127 выиграет New Orleans Pelicans, с вероятностью = 67.38%
Матч под номером 1128 выиграет San Antonio Spurs, с вероятностью = 67.43%
Матч под номером 1129 выиграет Boston Celtics, с вероятностью = 67.88%
Матч под номером 1130 выиграет Portland Trail Blazers, с вероятностью = 67.80%
Матч под номером 1131 выиграет Minnesota Timberwolves, с вероятностью = 67.94%
Матч под номером 1132 выиграет Denver Nuggets, с вероятностью = 67.71%
Матч под номером 1133 выиграет Utah Jazz, с вероятностью = 67.98%
Матч под номером 1134 выиграет Los Angeles Lakers, с вероятностью = 67.38%
Матч под номером 1135 выиграет Los Angeles Clippers, с вероятностью = 67.67%
Матч под номером 1136 выиграет Brooklyn Nets, с вероятностью = 67.83%
Матч под номером 1137 выиграет Houston Rockets, с вероятностью = 67.85%
Матч под номером 1138 выиграет Detroit Pistons, с вероятностью = 68.01%
Матч под номером 1139 выиграет Orlando Magic, с вероятностью = 67.69%
Матч под номером 1140 выиграет Miami Heat, с вероятностью = 67.56%
Матч под номером 1141 выиграет Toronto Raptors, с вероятностью = 67.65%
Матч под номером 1142 выиграет Philadelphia 76ers, с вероятностью = 67.58%
Матч под номером 1143 выиграет Memphis Grizzlies, с вероятностью = 67.61%
Матч под номером 1144 выиграет Atlanta Hawks, с вероятностью = 67.55%
Матч под номером 1145 выиграет Dallas Mavericks, с вероятностью = 67.63%
Матч под номером 1146 выиграет Los Angeles Lakers, с вероятностью = 67.55%
Матч под номером 1147 выиграет Sacramento Kings, с вероятностью = 67.56%
Матч под номером 1148 выиграет Washington Wizards, с вероятностью = 67.36%
Матч под номером 1149 выиграет Golden State Warriors, с вероятностью = 67.46%
Матч под номером 1150 выиграет Los Angeles Clippers, с вероятностью = 67.96%
Матч под номером 1151 выиграет Indiana Pacers, с вероятностью = 67.88%
Матч под номером 1152 выиграет Boston Celtics, с вероятностью = 67.48%
Матч под номером 1153 выиграет Milwaukee Bucks, с вероятностью = 67.45%
Матч под номером 1154 выиграет New York Knicks, с вероятностью = 67.78%
Матч под номером 1155 выиграет Toronto Raptors, с вероятностью = 68.02%
Матч под номером 1156 выиграет Portland Trail Blazers, с вероятностью = 67.75%
Матч под номером 1157 выиграет Dallas Mavericks, с вероятностью = 67.79%
Матч под номером 1158 выиграет Utah Jazz, с вероятностью = 67.42%
Матч под номером 1159 выиграет Phoenix Suns, с вероятностью = 67.58%
Матч под номером 1160 выиграет Oklahoma City Thunder, с вероятностью = 67.83%
Матч под номером 1161 выиграет San Antonio Spurs, с вероятностью = 67.69%
Матч под номером 1162 выиграет Houston Rockets, с вероятностью = 67.83%
Матч под номером 1163 выиграет Golden State Warriors, с вероятностью = 67.74%
Матч под номером 1164 выиграет Indiana Pacers, с вероятностью = 67.82%
Матч под номером 1165 выиграет Orlando Magic, с вероятностью = 67.74%
Матч под номером 1166 выиграет Chicago Bulls, с вероятностью = 67.93%
Матч под номером 1167 выиграет Atlanta Hawks, с вероятностью = 67.92%
